Timestamp,Apdex,Latency,ConsumerLag,TotalReceivedBytesMessaging,ThreadsInUse,CpuPercentageUsed,DistanceMatrixRequestOk,DistanceMatrixRequestFailed,DistanceRowRequestOk,DistanceRowRequestFailed,ErrorLogsCount,Gen0Collections,Gen1Collections,Gen2Collections,MemoryTotal,Percentile75,Percentile95,Percentile99,ActiveGrains,KafkaProducedMessages,KafkaReceivedMessages,Throughput
1678900500,0.92,5.666666666666667,46487,419333883.6465915,24,108.35004354840792,7722.2639204291,2.0056157240272765,7726.275151877154,15446.53345658223,1.1111687272673398,52.074317857842395,16.01289850371199,8.006282501823575,21817753600,0.07464072355555557,0.12351014111111111,0.21507275577777776,77633,283561.0959269383,276286.1592459263,1811.5767446796985
1678900800,0.94,5.666666666666667,47645,353411836.6411865,17,92.07596950723818,5090.234853531714,1.9807863721897594,5094.196426276094,10182.45049343562,0,47.84875861872905,21.883850731333858,7.941124865438367,21951930368,0.07093930177777778,0.11195354777777777,0.18945504155555556,77047,279646.46633092087,274338.3737385015,1817.8634964616697
1678901100,0.95,5.666666666666667,46201,369538684.814087,17,110.74475350172132,6016.454616558762,0,6016.454616558762,12032.909233117523,0,48.09764315310206,20.098041050860324,6.048853750961081,21000265728,0.07065835311111111,0.10931785211111111,0.18445600711111113,76538,282166.48879402346,273169.98993011354,1911.5911696176365
1678901400,0.95,5.666666666666667,45123,365504934.67957336,13,101.69445225982398,7545.933643600312,2.000800320128051,7549.935244240568,15093.868087520752,0,48.00161720048494,20.00040732101933,9.999936742550805,20997533696,0.06761500588888888,0.106316697,0.188678733,76077,279671.28950526734,275029.1542013335,1886.067483168683
1678901700,0.95,5.666666666666667,43747,358759312.3719756,20,108.85431763302971,6321.663814272624,3.999733351109926,6329.663280974844,12647.327361896361,0,52.26894678123223,20.064765517950537,8.070541578412378,20557570048,0.0703284811111111,0.10783806922222222,0.1789715188888889,75723,275646.517213771,272417.7168401066,1893.1041150371764
1678902000,0.96,5.666666666666667,44451,307946815.13701594,14,93.2348014374102,6687.582315310066,0,6687.582315310066,13375.164630620136,1.1111316876238448,40.00627132602338,14.002402271999431,6.0019343583602724,21050171392,0.06532946077777778,0.10232303555555555,0.1620528378888889,75313,272277.53142399894,268343.00959074835,1604.2248366935844
1678902300,0.97,5.666666666666667,43511,332210639.5075859,16,99.99503118259473,11035.331027234643,2,11039.331027234643,22072.662054469285,0,38.0087517835579,18.00180258574346,6.001001060670484,20941467648,0.06556737566666668,0.10377978011111111,0.16978665922222222,74675,270652,265257.9724917391,1786.4340093111457
1678902600,0.97,5.666666666666667,43460,304514684.6664305,14,96.97572256327933,5873.601301826129,0,5873.601301826129,11747.202603652258,0,44.01147198469228,20.004668707670177,8.001333777925975,20703825920,0.062279975222222214,0.10046596355555555,0.151954634,74111,271429.4288286486,263446.3580798123,1790.4505047619964
1678902900,0.97,5.666666666666667,45077,327957655.9727164,14,95.49874685585804,7068.370943159103,1.9996000799840032,7072.370143319071,14138.741486398188,0,39.99274738217842,15.991880246476075,5.995940123238038,20066918400,0.06458485766666666,0.10019015744444444,0.19363555933333335,73463,268728.6185855757,260460.05240981953,1663.6446194864775
1678903200,0.97,5.666666666666667,9739,318042973.33653754,28,94.86459808026873,10288.849971017664,0,10288.849971017664,20577.699942035328,1.1109300706551526,37.951263358311756,13.95452633790754,5.977863224559112,20047872000,0.06447729155555555,0.10484930022222223,0.17591018011111112,73055,262011.2171602873,257825.02362965615,1627.7476769348914
1678903500,0.96,5.666666666666667,44652,335065851.7038051,18,98.19535115260368,5799.073575730949,2.0013342228152102,5803.07624417658,11600.148485684716,2.2223004148911847,42.00500397252257,14.003735792400562,8.002334500676348,20071792640,0.0678671041111111,0.10336866155555556,0.15931263966666664,72748,264294.1470735368,256285.7649520753,1748.2046563289477
1678903800,0.96,5.666666666666667,43167,366992812.89759773,19,101.89200327153506,5086.25927820391,7.9980010396321575,5102.255280283174,10180.51655744745,0,45.827143732873246,19.96609580342475,8.001467315875129,20239536128,0.07089239044444444,0.10761287222222224,0.1890905241111111,72632,261237.45038524395,252684.12422945866,1757.8217191858682
1678904100,0.94,5.666666666666667,42919,302117618.28500354,22,86.72366138119027,4089.9481980586124,0,4089.9481980586124,8179.896396117225,1.1111111111111112,34.0006020863731,13.999200626372609,2,20568858624,0.07007386244444444,0.1120362781111111,0.18973688177777778,72036,255183.49388353722,251200.5836880466,1716.0014844986126
1678904400,0.96,5.666666666666667,41670,347185592.70559394,14,99.55228970244237,5811.111087325681,4.000133342222815,5819.111354010126,11626.222307993585,1.1111646116294487,46.25859461733597,24.191990265780905,8.063463313704863,20602216448,0.06864941066666666,0.10456721699999998,0.1565221321111111,71525,252415.11206549453,249794.73762840725,1753.919262392252
1678904700,0.97,5.666666666666667,42047,317393139.6778165,12,91.84943480099356,5441.54274509746,0,5441.54274509746,10883.08549019492,0,40.00541620473831,16.002267889043996,2.000666888962988,20632174592,0.06870284822222222,0.10150484511111112,0.15576783655555557,70688,252816.11687402026,245928.75748349252,1722.1406209868217
1678905000,0.97,5.666666666666667,42074,311889518.9212876,19,95.8029830126155,4904.603652295758,0,4904.603652295758,9809.207304591513,1.1111728429357188,39.92852662021433,13.964096540061403,5.981848294506497,20623110144,0.06500196088888889,0.09856246533333332,0.148865024,70215,255789.15783156632,245419.31178303715,1712.4348666413334
1678905300,0.97,5.666666666666667,41014,312476466.64750123,18,82.40497781203405,6669.092884774569,7.99607420403415,6685.085033182637,13346.181843753173,1.111086420301771,41.99442552262071,20.00020974287262,8.00113463826823,20533256192,0.06533158822222222,0.097636888,0.15446606133333332,69467,249000.49991668056,243039.3446629206,1733.7745171646434
1678905600,0.97,5.666666666666667,40717,323026174.0637094,14,89.38600092796695,8592.344031236815,0,8592.344031236815,17184.688062473633,2.2222222222222223,42.00307298793424,14.002801641051798,6.001534322909295,20346609664,0.0656995372222222,0.10137970477777776,0.18302731577777778,68982,248654,241258.82645959596,1616.1257930818865
1678905900,0.97,5.666666666666667,40865,294955366.05478394,15,78.80621045344836,9280.613142155256,0,9280.613142155256,18561.226284310513,0,34.00327290701952,16.001669145411658,4.00153450979084,20059934720,0.06300301788888889,0.09803211155555555,0.15732081611111107,68248,238758,236834.70143364096,1554.1236100717892
1678906200,0.97,5.666666666666667,40088,315478447.9340778,18,90.78008883896018,5279.992897629614,0,5279.992897629614,10559.98579525923,0,44.01167175598602,26.00666979734318,10.002201042845957,20339122176,0.065399199,0.10041260911111109,0.16452152788888885,67596,243096.6193238648,235714.29870883696,1676.499236861339
1678906500,0.97,5.666666666666667,40465,326711747.3605571,28,91.74882336577325,10260.909736147301,1.9995334421968207,10264.908803031694,20523.819005736805,0,49.99820536709601,28.000002831518753,11.999735031272074,20387790848,0.06703239888888889,0.10184022166666665,0.1736455647777778,66881,236917.58901186826,232283.91798027797,1601.9476280503497
1678906800,0.96,5.666666666666667,38314,356208325.5144579,16,100.49763299353111,8467.585545127551,2,8471.585545127551,16937.171090255106,0,49.99974025580296,20.002669168952515,10.00100180643943,20224155648,0.06900515855555556,0.1047635898888889,0.1785565412222222,66510,238822,230878.6610576447,1735.9784704994372
1678907100,0.96,5.666666666666667,39064,371601737.3046224,16,98.95216929170286,14170.77804063847,6.006221529921609,14182.790483698313,28347.56230280686,0,46.00235896037736,19.99786857753137,4.000133342222815,20462084096,0.07063546133333333,0.10534578877777778,0.1832983931111111,66408,237357.76149233838,229109.54094204868,1860.5464021606206
1678907400,0.96,5.666666666666667,38987,384389387.64503825,11,99.95867786759464,13543.614985223558,0,13543.614985223558,27087.229970447115,0,56.054963334606924,24.057159287106458,10.029378109850693,20761657344,0.07264199344444443,0.10359264155555556,0.18966876366666668,66182,233338.22499416335,226886.67151909324,1714.567779070621
1678907700,0.95,5.666666666666667,37297,360949679.2099395,11,94.96457546770093,10681.508816890972,0,10681.508816890972,21363.017633781947,0,48.0041355209078,20.003335089780677,8.001934189346413,20890681344,0.07165132233333334,0.10813856733333332,0.1900609281111111,65602,228222.4296572876,225719.33182879636,1680.1800849267283
1678908000,0.97,5.666666666666667,38318,363383154.5784823,16,96.94957889542017,6554.447529668939,0,6554.447529668939,13108.89505933788,2.2222428012956126,42.260939100448496,18.13040167857542,4.066400330624052,21043331072,0.0700510441111111,0.10148645944444443,0.1780641268888889,64854,230703.85922815435,221589.77957248935,1631.9687802275325
1678908300,0.97,5.666666666666667,36047,379385541.8115411,14,100.05040428913487,6501.700629523363,0,6501.700629523363,13003.401259046723,0,42.01471854268882,14.012913750913848,4.00602351874823,20964192256,0.06966436977777778,0.10051808477777777,0.17433663833333332,63815,223246.0907545094,217872.0276794535,1630.7192603851486
1678908600,0.97,5.666666666666667,38010,385985651.9257579,21,102.60989159104767,8452.08434783622,2.000400080016003,8456.085147996251,16906.169095752455,1.1111111111111112,49.99018708335788,22.002268276281168,8.001534055935691,20772106240,0.07062681911111111,0.10162201133333332,0.16622592600000002,63181,222885.14752458746,215490.8414718057,1637.2514149414112
1678908900,0.97,5.666666666666667,37256,355993288.98984516,15,83.65050761513031,8399.658567462837,0,8399.658567462837,16799.317134925674,0,34.00300295792921,8.002201055975068,4.001600644705885,20796100608,0.06923277233333332,0.096939135,0.15116684066666666,62584,221691.79452968645,212090.84699889706,1632.0337655008116
1678909200,0.97,5.666666666666667,34899,327212329.71463037,25,87.69912145086408,9473.584125919902,0,9473.584125919902,18947.168251839805,1.11113991844233,45.597955744174925,19.898822726996404,11.8993556026987,21176860672,0.06830560777777778,0.09546498788888888,0.16978792733333334,61742,214287.42914304772,208338.8473976847,1554.6443757688442
1678909500,0.98,5.666666666666667,34346,362392952.02361107,16,87.1966933551426,8898.167097495705,1.9999333355554814,8902.166964166816,17798.334128326962,0,50.02182872489452,16.01124712469445,8.010313191213791,21237493760,0.06786469022222222,0.09713962722222222,0.15969898533333332,61042,212188.7295765255,206050.98333227017,1681.170937776739
1678909800,0.97,5.666666666666667,34134,370670301.9793039,19,98.10468867246674,7237.978364838561,5.999133575479506,7249.976631989519,14481.955863252602,1.1111810743639414,53.99993536620124,24.001467169003437,10.000333495591493,21178392576,0.06992659244444444,0.09828053088888888,0.15140015844444443,60307,206616.2104491048,202245.34222546994,1629.8729105375728
1678910100,0.97,5.666666666666667,34034,350372879.67165864,18,87.94732618264389,7133.557024459493,0,7133.557024459493,14267.114048918986,0,44.00093651116608,20.000801711184764,10.000000608800985,21381103616,0.06747049444444445,0.09690716277777778,0.15009644444444442,59527,207011.1070344551,198399.63270293223,1804.183462311237
1678910400,0.97,5.666666666666667,33006,357278391.5731297,14,102.45775526548718,10772.236492974025,1.9986675549633577,10776.233828083952,21546.471653503013,0,46.00394104248318,16.002935955738245,6.002534493898213,21447622656,0.07048699933333333,0.09929726677777778,0.16835631222222222,58889,200911.57642037875,195200.085254842,1614.0952193104763
1678910700,0.97,5.666666666666667,33206,383991582.93436575,11,99.98911479612754,8313.537343727323,0,8313.537343727323,16627.074687454642,1.1111234569272994,43.99307047854177,21.994935834151228,7.998067734909373,21511892992,0.07090031055555555,0.0976280711111111,0.15285085599999998,58224,198028.39432113577,190611.145179923,1679.8199653858421
1678911000,0.97,5.666666666666667,30986,320735681.6406241,11,86.54478405388174,8379.642961678952,0,8379.642961678952,16759.285923357904,1.110954754516031,36.01967482336925,12.001534255726707,5.999666944379656,21678403584,0.06834995166666667,0.09054651744444445,0.1465885593333333,57425,191582.2468238354,186385.34709009103,1476.9138421882599
1678911300,0.97,5.666666666666667,29667,267757766.60955456,14,78.87926758289302,3486.567079956233,0,3486.567079956233,6973.134159912466,1.1110905353604563,27.994963575526427,5.99800554379668,2.001133975919688,21542809600,0.06746899433333335,0.09332150255555556,0.15124978355555557,56498,186985.39707941588,181982.97194960344,1409.4637823566736
1678911600,0.98,5.666666666666667,29577,258132217.7970921,13,79.09643639759292,10280.699044308065,0,10280.699044308065,20561.39808861614,1.1111111111111112,36.000805422435455,20.00280498697988,10.00126920458935,21277487104,0.06260479366666666,0.08551050844444444,0.12522359944444444,55205,181270.4658374737,176551.54378586484,1384.0583449463543
1678911900,0.99,5.666666666666667,29691,235935344.48916543,14,73.39949693737695,6977.597334757201,1.9940842168234236,6981.585503190848,13957.18875373123,1.1111111111111112,29.853509128559367,13.928452422353187,7.992951214501751,21158703104,0.04720891011111111,0.083562957,0.13710751666666665,53888,175204.48328774434,169039.30711286762,1290.6968394459047
1678912200,0.99,5.666666666666667,26224,195811993.98932192,18,64.39778296396355,5848.580882920169,0,5848.580882920169,11697.161765840337,0,24.005074911285725,12.004935899151118,4.002201211778813,20900847616,0.04005066222222223,0.07712602899999998,0.11557996533333333,52524,165466.0621416189,161012.55426936448,1076.110907102311
1678912500,0.99,5.555555555555555,25740,187898510.34427074,13,61.603250654387196,4769.037692085863,0,4769.037692085863,9538.075384171723,0,30.00770116988493,14.000934355898096,8.000467189037927,20391350272,0.03516108877777777,0.07623331744444443,0.097664147,51114,158478.1086398346,152857.58364974565,1122.5613900483595
1678912800,0.99,5.555555555555555,23611,189503893.96015656,12,62.76395786082415,11255.538672899915,0,11255.538672899915,22511.077345799837,0,24.036246203613036,7.99966737083313,6.000733468914153,20077920256,0.02782684744444444,0.07512332666666667,0.11693593099999999,49723,145320.53205320527,142334.8658823317,975.4574298607782
1678913100,0.99,5.555555555555555,21783,160848950.10834754,10,54.00508450970506,4933.036129998819,0,4933.036129998819,9866.072259997642,4.444345681207085,13.030282772483499,2.002402883460152,0,19827208192,0.027212883,0.07306860400000001,0.1040217948888889,48274,134136.57056145679,132274.23155671154,867.1843252100338
1678913400,0.99,5.555555555555555,19865,142510107.54718524,13,53.248875707988184,4602.762188335112,0,4602.762188335112,9205.524376670222,9.999831279393305,18.004739473811416,14.004539276004959,0,19773239296,0.025699274333333334,0.07183470522222223,0.10588221677777777,46849,122968,119957.50386789688,830.2157442394782
1678913700,1,5.555555555555555,17781,145004833.0591274,11,51.549986202580875,5220.434110663002,0,5220.434110663002,10440.868221326005,0,23.99866864875571,9.997934499665433,7.998800790939215,19430543360,0.025385210777777778,0.07095690233333332,0.08989895611111111,45265,110468,108446.69316332655,713.9779224809499
1678914000,0.99,5.555555555555555,16367,133737162.22284001,11,50.35393592248522,7754.238164378617,2.0013342228152102,7758.240832824247,15510.477662980047,0,12.002734954212444,8.000533689012201,2,19082670080,0.02160330666666667,0.07002168822222224,0.08857250655555557,43723,100340,97524.77192331791,646.1743606851825
1678914300,1,5.555555555555555,14708,137598634.5260547,12,48.5911291784355,7228.807940942808,1.999000499750125,7232.805941942309,14459.61488238537,0,14.00805172263921,1.9992669354569992,1.9992669354569992,18407342080,0.027109579999999998,0.070821709,0.09410340388888888,42121,89580.87426227867,86752.43977944003,664.2956365177848
1678914600,1,5.555555555555555,13512,120034795.80992286,9,44.99773583236771,5480.9049702197735,2.001133975919688,5484.907238171612,10963.81107441547,0,15.944854259510713,2.000800320128051,0,18180145152,0.02521091244444444,0.06972851655555555,0.09198946055555556,40442,82917.4587293647,80024.22117648028,630.1522936327963
1678914900,0.99,5.555555555555555,12483,109799031.94847825,14,39.845565941006484,2270.279073789262,0,2270.279073789262,4540.558147578523,0,17.995543018838006,10.000202777850852,6.0013357890538614,18178764800,0.023774234777777778,0.07207392788888889,0.11849385788888889,38510,76821.75709905346,74280.45100293765,521.8917982162666
